(139297, 139301, 139303)
(140417, 140419, 140423)
(140677, 140681, 140683)
(140863, 140867, 140869)
(140891, 140893, 140897)
(141767, 141769, 141773)
(142867, 142871, 142873)
(143107, 143111, 143113)
(143257, 143261, 143263)
(143567, 143569, 143573)
(143827, 143831, 143833)
(144161, 144163, 144167)
(144163, 144167, 144169)
(144167, 144169, 144173)
(144407, 144409, 144413)
(144883, 144887, 144889)
(145511, 145513, 145517)
(145543, 145547, 145549)
(145753, 145757, 145759)
(145963, 145967, 145969)
(146057, 146059, 146063)
(146677, 146681, 146683)
(146983, 146987, 146989)
(148147, 148151, 148153)
(148151, 148153, 148157)
(148663, 148667, 148669)
(148721, 148723, 148727)
(148927, 148931, 148933)
(149053, 149057, 149059)
(149417, 149419, 149423)
(149623, 149627, 149629)
(149711, 149713, 149717)
(150217, 150221, 150223)
(150373, 150377, 150379)
(150377, 150379, 150383)
(150583, 150587, 150589)
(151007, 151009, 151013)
(151237, 151241, 151243)
(151241, 151243, 151247)
(151337, 151339, 151343)
(151603, 151607, 151609)
(151897, 151901, 151903)
(152077, 152081, 152083)
(152417, 152419, 152423)
(152833, 152837, 152839)
(152837, 152839, 152843)
(153067, 153071, 153073)
(153071, 153073, 153077)
(153947, 153949, 153953)
(154153, 154157, 154159)
(154871, 154873, 154877)
(155081, 155083, 155087)
(155377, 155381, 155383)
(155381, 155383, 155387)
(155717, 155719, 155723)
(155887, 155891, 155893)
(156253, 156257, 156259)
(156487, 156491, 156493)
(156677, 156679, 156683)
(157271, 157273, 157277)
(157273, 157277, 157279)
(157427, 157429, 157433)
(158227, 158231, 158233)
(158357, 158359, 158363)
(159667, 159671, 159673)
(159787, 159791, 159793)
(160087, 160091, 160093)
(160751, 160753, 160757)
(160877, 160879, 160883)
(162287, 162289, 162293)
(162523, 162527, 162529)
(163477, 163481, 163483)
(163481, 163483, 163487)
(163987, 163991, 163993)
(163991, 163993, 163997)
(164443, 164447, 164449)
(164617, 164621, 164623)
(164621, 164623, 164627)
(165311, 165313, 165317)
(165701, 165703, 165707)
(165703, 165707, 165709)
(165707, 165709, 165713)
(166297, 166301, 166303)
(166597, 166601, 166603)
(166841, 166843, 166847)
(166843, 166847, 166849)
(166847, 166849, 166853)
(167017, 167021, 167023)
(167113, 167117, 167119)
(167437, 167441, 167443)
(167621, 167623, 167627)
(169003, 169007, 169009)
(169063, 169067, 169069)
(170347, 170351, 170353)
(171043, 171047, 171049)
(171047, 171049, 171053)
(171161, 171163, 171167)
(171163, 171167, 171169)
(171467, 171469, 171473)
(171757, 171761, 171763)
(172213, 172217, 172219)
(172217, 172219, 172223)
(172421, 172423, 172427)
(173291, 173293, 173297)
(173773, 173777, 173779)
(173777, 173779, 173783)
(174257, 174259, 174263)
(174761, 174763, 174767)
(175753, 175757, 175759)
(176017, 176021, 176023)
(176047, 176051, 176053)
(176327, 176329, 176333)
(176413, 176417, 176419)
(176503, 176507, 176509)
(176921, 176923, 176927)
(177007, 177011, 177013)
(177427, 177431, 177433)
(177883, 177887, 177889)
(177887, 177889, 177893)
(178597, 178601, 178603)
(178691, 178693, 178697)
(178813, 178817, 178819)
(178903, 178907, 178909)
(179687, 179689, 179693)
(179897, 179899, 179903)
(179947, 179951, 179953)
(179951, 179953, 179957)
(180071, 180073, 180077)
(180793, 180797, 180799)
(181297, 181301, 181303)
(181603, 181607, 181609)
(181757, 181759, 181763)
(182467, 182471, 182473)
(182653, 182657, 182659)
(182927, 182929, 182933)
(183497, 183499, 183503)
(183707, 183709, 183713)
(184627, 184631, 184633)
(184993, 184997, 184999)
(185527, 185531, 185533)
(185677, 185681, 185683)
(185747, 185749, 185753)
(186157, 186161, 186163)
(186581, 186583, 186587)
(186647, 186649, 186653)
(186757, 186761, 186763)
(187067, 187069, 187073)
(187123, 187127, 187129)
(187127, 187129, 187133)
(187217, 187219, 187223)
(187631, 187633, 187637)
(187633, 187637, 187639)
(188827, 188831, 188833)
(188857, 188861, 188863)
(189251, 189253, 189257)
(189347, 189349, 189353)
(189433, 189437, 189439)
(189613, 189617, 189619)
(190573, 190577, 190579)
(190577, 190579, 190583)
(191137, 191141, 191143)
(191447, 191449, 191453)
(191531, 191533, 191537)
(191827, 191831, 191833)
(191831, 191833, 191837)
(192187, 192191, 192193)
(192317, 192319, 192323)
(192341, 192343, 192347)
(192581, 192583, 192587)
(192611, 192613, 192617)
(192883, 192887, 192889)
(193597, 193601, 193603)
(193601, 193603, 193607)
(193871, 193873, 193877)
(193937, 193939, 193943)
(194263, 194267, 194269)
(194681, 194683, 194687)
(194861, 194863, 194867)
(194863, 194867, 194869)
(195043, 195047, 195049)
(195047, 195049, 195053)
(195157, 195161, 195163)
(195731, 195733, 195737)
(195733, 195737, 195739)
(195737, 195739, 195743)
(195967, 195971, 195973)
(195971, 195973, 195977)
(196657, 196661, 196663)
(197293, 197297, 197299)
(197567, 197569, 197573)
(197887, 197891, 197893)
(197957, 197959, 197963)
(198823, 198827, 198829)
(198827, 198829, 198833)
(198937, 198941, 198943)
(199033, 199037, 199039)
(199483, 199487, 199489)
(199807, 199811, 199813)
(200983, 200987, 200989)
(201491, 201493, 201497)
(201493, 201497, 201499)
(201821, 201823, 201827)
(201823, 201827, 201829)
(201827, 201829, 201833)
(202061, 202063, 202067)
(202747, 202751, 202753)
(202751, 202753, 202757)
(203207, 203209, 203213)
(203317, 203321, 203323)
(203381, 203383, 203387)
(203653, 203657, 203659)
(203657, 203659, 203663)
(203767, 203771, 203773)
(204437, 204439, 204443)
(204791, 204793, 204797)
(205417, 205421, 205423)
(205421, 205423, 205427)
(205657, 205661, 205663)
(206077, 206081, 206083)
(206177, 206179, 206183)
(206407, 206411, 206413)
(207517, 207521, 207523)
(207967, 207971, 207973)
(207997, 208001, 208003)
(208277, 208279, 208283)
(208387, 208391, 208393)
(208457, 208459, 208463)
(208927, 208931, 208933)
(208991, 208993, 208997)
(209263, 209267, 209269)
(209353, 209357, 209359)
(209563, 209567, 209569)
(210187, 210191, 210193)
(210317, 210319, 210323)
(210401, 210403, 210407)
(210907, 210911, 210913)
(211061, 211063, 211067)
(211213, 211217, 211219)
(211657, 211661, 211663)
(211873, 211877, 211879)
(211927, 211931, 211933)
(212203, 212207, 212209)
(212867, 212869, 212873)
(213943, 213947, 213949)
(213947, 213949, 213953)
(214003, 214007, 214009)
(214783, 214787, 214789)
(215687, 215689, 215693)
(216647, 216649, 216653)
(217307, 217309, 217313)
(217333, 217337, 217339)
(217361, 217363, 217367)
(217363, 217367, 217369)
(217573, 217577, 217579)
(218077, 218081, 218083)
(218081, 218083, 218087)
(218417, 218419, 218423)
(218623, 218627, 218629)
(218717, 218719, 218723)
(218987, 218989, 218993)
(219677, 219679, 219683)
(219757, 219761, 219763)
(219761, 219763, 219767)
(219937, 219941, 219943)
(219977, 219979, 219983)
(220873, 220877, 220879)
(220897, 220901, 220903)
(220901, 220903, 220907)
(221197, 221201, 221203)
(221653, 221657, 221659)
(221713, 221717, 221719)
(221717, 221719, 221723)
(221951, 221953, 221957)
(222107, 222109, 222113)
(222193, 222197, 222199)
(222787, 222791, 222793)
(223241, 223243, 223247)
(223543, 223547, 223549)
(223753, 223757, 223759)
(223837, 223841, 223843)
(225157, 225161, 225163)
(225161, 225163, 225167)
(225217, 225221, 225223)
(225221, 225223, 225227)
(225341, 225343, 225347)
(225343, 225347, 225349)
(225347, 225349, 225353)
(225523, 225527, 225529)
(226547, 226549, 226553)
(226813, 226817, 226819)
(226817, 226819, 226823)
(226901, 226903, 226907)
(227467, 227471, 227473)
(227531, 227533, 227537)
(228197, 228199, 228203)
(228517, 228521, 228523)
(228731, 228733, 228737)
(228793, 228797, 228799)
(228881, 228883, 228887)
(229247, 229249, 229253)
(229547, 229549, 229553)
(230383, 230387, 230389)
(230387, 230389, 230393)
(230561, 230563, 230567)
(230767, 230771, 230773)
(231607, 231611, 231613)
(231821, 231823, 231827)
(233323, 233327, 233329)
(233417, 233419, 233423)
(233683, 233687, 233689)
(233687, 233689, 233693)
(233917, 233921, 233923)
(234187, 234191, 234193)
(234191, 234193, 234197)
(234317, 234319, 234323)
(234457, 234461, 234463)
(234461, 234463, 234467)
(235003, 235007, 235009)
(235007, 235009, 235013)
(235783, 235787, 235789)
(235787, 235789, 235793)
(236891, 236893, 236897)
(237067, 237071, 237073)
(237157, 237161, 237163)
(237967, 237971, 237973)
(237971, 237973, 237977)
(238157, 238159, 238163)
(238723, 238727, 238729)
(238877, 238879, 238883)
(239231, 239233, 239237)
(239383, 239387, 239389)
(240041, 240043, 240047)
(240043, 240047, 240049)
(240257, 240259, 240263)
(240347, 240349, 240353)
(241511, 241513, 241517)
(241597, 241601, 241603)
(242447, 242449, 242453)
(243431, 243433, 243437)
(243583, 243587, 243589)
(243701, 243703, 243707)
(243703, 243707, 243709)
(244297, 244301, 244303)
(244633, 244637, 244639)
(244837, 244841, 244843)
(245171, 245173, 245177)
(245471, 245473, 245477)
(245587, 245591, 245593)
(245977, 245981, 245983)
(246607, 246611, 246613)
(246637, 246641, 246643)
(246707, 246709, 246713)
(247067, 247069, 247073)
(247337, 247339, 247343)
(247601, 247603, 247607)
(247603, 247607, 247609)
(247607, 247609, 247613)
(247691, 247693, 247697)
(247991, 247993, 247997)
(247993, 247997, 247999)
(248887, 248891, 248893)
(249127, 249131, 249133)
(249433, 249437, 249439)
(249497, 249499, 249503)
(249853, 249857, 249859)
(249857, 249859, 249863)
(249967, 249971, 249973)
(250963, 250967, 250969)
(251057, 251059, 251063)
(251197, 251201, 251203)
(251257, 251261, 251263)
(252823, 252827, 252829)
(253153, 253157, 253159)
(253607, 253609, 253613)
(253633, 253637, 253639)
(254207, 254209, 254213)
(254827, 254831, 254833)
(255191, 255193, 255197)
(255247, 255251, 255253)
(255467, 255469, 255473)
(255917, 255919, 255923)
(255971, 255973, 255977)
(257497, 257501, 257503)
(257707, 257711, 257713)
(257711, 257713, 257717)
(257857, 257861, 257863)
(257861, 257863, 257867)
(257863, 257867, 257869)
(257987, 257989, 257993)
(258107, 258109, 258113)
(258607, 258611, 258613)
(258611, 258613, 258617)
(259157, 259159, 259163)
(260207, 260209, 260213)
(260411, 260413, 260417)
(260413, 260417, 260419)
(260857, 260861, 260863)
(261011, 261013, 261017)
(261427, 261431, 261433)
(261637, 261641, 261643)
(261971, 261973, 261977)
(262147, 262151, 262153)
(263267, 263269, 263273)
(263863, 263867, 263869)
(263951, 263953, 263957)
(264133, 264137, 264139)
(264787, 264791, 264793)
(265271, 265273, 265277)
(265333, 265337, 265339)
(265541, 265543, 265547)
(266023, 266027, 266029)
(266047, 266051, 266053)
(266291, 266293, 266297)
(266677, 266681, 266683)
(266681, 266683, 266687)
(266683, 266687, 266689)
(267227, 267229, 267233)
(267517, 267521, 267523)
(267643, 267647, 267649)
(268777, 268781, 268783)
(268811, 268813, 268817)
(268813, 268817, 268819)
(268817, 268819, 268823)
(268993, 268997, 268999)
(269177, 269179, 269183)
(269383, 269387, 269389)
(269387, 269389, 269393)
(270547, 270551, 270553)
(271273, 271277, 271279)
(272263, 272267, 272269)
(272347, 272351, 272353)
(272533, 272537, 272539)
(272807, 272809, 272813)
(274117, 274121, 274123)
(274451, 274453, 274457)
(275447, 275449, 275453)
(275917, 275921, 275923)
(276037, 276041, 276043)
(276041, 276043, 276047)
(276043, 276047, 276049)
(276587, 276589, 276593)
